ASN,Prefix,Max prefix length
AS264668,45.70.236.0/22,24
AS264668,2803:6420::/32,32
AS267903,45.179.54.0/23,23
AS267903,45.179.60.0/24,24
AS64112,2801:14:9000:6::/64,64
AS61522,200.23.206.0/24,24
AS61522,2801:14:9000::/64,64
AS267788,45.167.248.0/22,24
AS267788,2803:cda0::/32,32
AS265769,164.163.80.0/22,24
AS265769,164.163.80.0/22,22
AS265769,2803:e7c0::/32,32
AS265745,128.201.88.0/22,22
AS265745,2803:53c0::/32,32
AS267914,45.179.152.0/22,22
AS267914,2803:8e60::/32,32
AS264750,2803:3640::/32,32
AS264750,143.137.80.0/22,22
AS264750,168.232.108.0/22,22
AS264750,170.239.164.0/22,22
AS264750,170.82.24.0/22,22
AS264750,170.244.80.0/22,22
AS266749,138.118.144.0/22,24
AS263770,2803:3840::/32,48
AS263770,138.118.144.0/22,24
AS267713,45.164.148.0/22,24
AS267713,45.164.148.0/22,22
AS27,170.239.188.0/27,27
AS267733,45.167.194.0/24,24
AS267733,45.167.195.0/24,24
AS267733,45.167.193.0/24,24
AS267733,45.167.192.0/24,24
AS27678,200.1.120.0/22,24
AS27678,190.124.24.0/23,24
AS27678,190.124.26.0/24,24
AS27678,200.7.6.0/23,24
AS27678,200.16.113.0/24,24
AS27678,200.16.114.0/23,24
AS27678,2001:1398:1::/48,48
AS27678,2001:1398:3::/48,48
AS27678,2001:1398:4::/48,48
AS27678,2001:1398:5::/48,48
AS27678,2001:1398:16::/48,48
AS52306,200.16.112.0/24,24
AS52306,2001:1398:275::/48,48
AS52305,200.7.5.0/24,24
AS52305,2001:1398:276::/48,48
AS52234,200.7.4.0/24,24
AS52234,2001:1398:274::/48,48
AS52304,190.124.27.0/24,24
AS52304,2001:1398:121::/48,48
AS264806,170.79.232.0/22,24
AS264806,2803:34c0::/32,32
AS264746,2803:5740::/32,32
AS264746,170.254.28.0/24,24
AS264746,170.254.29.0/24,24
AS264746,170.254.30.0/24,24
AS264746,170.254.31.0/24,24
AS267699,170.254.28.0/24,24
AS267699,170.254.28.0/22,22
AS264746,170.254.28.0/22,22
AS267699,170.254.29.0/24,24
AS267699,170.254.30.0/24,24
AS267699,170.254.31.0/24,24
AS52496,45.188.136.0/22,24
AS52496,2803:8f60::/32,48
AS52328,45.227.224.0/22,24
AS52328,2803:1120::/32,48
AS264668,170.82.156.0/24,24
AS264668,170.82.157.0/24,24
AS264668,170.82.158.0/24,24
AS264668,170.82.159.0/24,24
AS265683,45.4.160.0/22,24
AS265683,2803:61c0::/32,64
AS267788,170.247.0.0/22,24
AS267788,2803:26c0::/32,32
AS6568,190.99.92.0/22,22
AS6568,190.99.94.0/23,23
AS269730,45.179.164.0/22,22
AS28075,181.118.108.0/24,24
AS28075,181.118.70.0/24,24
AS28075,181.118.71.0/24,24
AS28075,181.118.73.0/24,24
AS28075,181.118.109.0/24,24
AS28075,181.118.110.0/23,23
AS28075,201.190.222.0/23,23
AS28075,181.118.69.0/24,24
AS28075,181.118.101.0/25,25
AS28075,181.118.101.128/26,26
AS28075,131.72.1.0/24,24
AS28075,181.118.102.0/24,24
AS28075,181.118.103.0/24,24
AS28075,181.118.115.0/24,24
AS28075,201.190.220.0/24,24
AS28075,201.190.244.0/24,24
AS28075,201.190.247.0/24,24
AS28075,168.194.207.0/24,24
AS28075,168.194.204.0/24,24
AS28075,181.118.80.0/22,22
AS28075,131.72.2.0/24,24
AS28075,168.90.8.0/24,24
AS28075,168.194.206.0/24,24
AS28075,181.118.124.0/22,22
AS28075,190.113.128.0/20,20
AS28075,190.113.144.0/20,20
AS28075,190.113.162.0/23,23
AS28075,190.113.164.0/24,24
AS28075,190.113.166.0/24,24
AS28075,190.113.168.0/23,23
AS28075,190.113.172.0/22,22
AS28075,190.113.176.0/22,22
AS28075,201.190.128.0/21,21
AS28075,201.190.136.0/21,21
AS28075,201.190.144.0/21,21
AS28075,201.190.152.0/21,21
AS28075,201.190.160.0/21,21
AS28075,201.190.168.0/22,22
AS28075,201.190.175.0/24,24
AS28075,201.190.180.0/22,22
AS28075,201.190.188.0/22,22
AS28075,201.190.192.0/22,22
AS28075,201.190.196.0/22,22
AS28075,201.190.200.0/22,22
AS28075,201.190.204.0/22,22
AS28075,201.190.208.0/22,22
AS28075,201.190.212.0/22,22
AS28075,201.190.216.0/22,22
AS28075,201.190.228.0/24,24
AS28075,201.190.246.0/24,24
AS28075,201.190.248.0/24,24
AS28075,201.190.252.0/23,23
AS28075,2803:6600:1::/48,48
AS28075,181.118.120.0/24,24
AS28075,181.118.121.0/24,24
AS28075,168.90.10.0/24,24
AS28075,181.118.104.0/24,24
AS28075,181.118.105.0/24,24
AS28075,201.190.224.0/24,24
AS28075,201.190.225.0/24,24
AS28075,201.190.226.0/24,24
AS28075,201.190.227.0/24,24
AS28075,201.190.229.0/24,24
AS28075,181.118.72.0/24,24
AS28075,181.118.94.0/23,23
AS28075,181.118.116.0/23,23
AS28075,181.118.118.0/24,24
AS28075,181.118.119.0/24,24
AS28075,131.72.3.0/24,24
AS28075,168.194.205.0/24,24
AS28075,181.118.66.0/24,24
AS28075,181.118.67.0/24,24
AS28075,181.118.74.0/24,24
AS28075,181.118.75.0/24,24
AS28075,181.118.64.0/23,23
AS28075,181.118.84.0/22,22
AS28075,181.118.88.0/22,22
AS28075,181.118.96.0/22,22
AS28075,181.118.100.0/24,24
AS28075,190.113.160.0/24,24
AS28075,190.113.161.0/24,24
AS28075,190.113.167.0/24,24
AS28075,190.113.170.0/23,23
AS28075,190.113.180.0/24,24
AS28075,190.113.181.0/24,24
AS28075,190.113.182.0/23,23
AS28075,190.113.184.0/23,23
AS28075,168.90.11.0/24,24
AS28075,181.118.76.0/24,24
AS28075,181.118.77.0/24,24
AS28075,181.118.78.0/24,24
AS28075,181.118.106.0/24,24
AS28075,181.118.107.0/24,24
AS28075,168.90.9.0/24,24
AS28075,190.113.186.0/23,23
AS28075,190.113.188.0/24,24
AS28075,190.113.189.0/24,24
AS28075,190.113.190.0/24,24
AS28075,201.190.230.0/24,24
AS28075,201.190.231.0/24,24
AS28075,201.190.232.0/23,23
AS28075,201.190.234.0/23,23
AS28075,201.190.240.0/23,23
AS28075,131.72.0.0/24,24
AS28075,181.118.79.0/24,24
AS28075,181.118.112.0/24,24
AS28075,181.118.113.0/24,24
AS28075,181.118.114.0/24,24
AS28075,201.190.242.0/23,23
AS28075,201.190.249.0/24,24
AS28075,201.190.250.0/24,24
AS52491,179.60.208.0/22,24
AS264668,45.71.200.0/22,24
AS264668,2803:2c20::/32,32
AS28073,170.84.128.0/22,24
AS28073,190.0.232.0/21,24
AS28073,190.2.80.0/21,24
AS28073,190.123.144.0/20,24
AS28073,2803:4700::/31,37
AS7727,181.210.0.0/18,19
AS7727,181.210.128.0/17,18
AS7727,181.210.64.0/18,18
AS7727,2803:100::/32,32
AS7727,181.210.0.0/16,16
AS7727,190.130.0.0/18,19
AS27729,138.219.12.0/22,24
AS266828,45.237.184.0/24,24
AS265737,181.13.54.0/24,24
AS263198,190.225.160.0/24,24
AS265630,181.94.192.0/22,24
AS7303,181.0.0.0/12,32
AS7303,181.80.0.0/12,32
AS7303,186.108.0.0/14,32
AS7303,186.124.0.0/15,32
AS7303,186.126.0.0/15,32
AS7303,186.152.0.0/15,32
AS7303,190.30.0.0/16,32
AS7303,190.31.0.0/16,32
AS7303,190.136.0.0/16,32
AS7303,190.137.0.0/16,32
AS7303,190.138.0.0/15,32
AS7303,190.224.0.0/15,32
AS7303,190.226.0.0/15,32
AS7303,190.228.0.0/14,32
AS7303,200.3.32.0/19,32
AS7303,200.3.64.0/19,32
AS7303,200.43.0.0/16,32
AS7303,200.45.0.0/16,32
AS7303,200.61.192.0/19,32
AS7303,200.71.224.0/20,32
AS7303,200.82.0.0/18,32
AS7303,200.82.64.0/18,32
AS7303,200.117.0.0/18,32
AS7303,200.117.64.0/18,32
AS7303,200.117.128.0/17,32
AS7303,201.252.0.0/16,32
AS7303,201.253.0.0/16,32
AS7303,2001:13d0::/32,128
AS264753,181.10.187.0/24,24
AS264808,181.13.51.0/24,24
AS265737,181.13.55.0/24,24
AS265737,181.13.53.0/24,24
AS264742,186.125.246.0/24,24
AS264742,190.227.181.0/24,24
AS21590,200.61.192.0/21,21
AS21590,200.61.200.0/22,22
AS265737,181.13.52.0/24,24
AS52371,190.226.32.0/24,24
AS52371,201.252.229.0/24,24
AS264753,181.10.188.0/24,24
AS27953,181.118.176.0/20,24
AS27953,186.0.128.0/21,24
AS27953,186.64.64.0/19,24
AS27953,186.190.160.0/20,24
AS27953,190.11.192.0/20,24
AS27953,190.122.128.0/20,24
AS27953,190.211.128.0/21,24
AS27953,200.7.176.0/21,24
AS27953,200.85.88.0/21,24
AS27953,2800:940::/32,64
AS27947,192.188.46.0/24,24
AS61468,192.188.46.0/24,24
AS20207,138.0.152.0/22,24
AS20207,143.202.16.0/22,24
AS20207,190.7.0.0/18,24
AS20207,190.57.224.0/19,24
AS20207,190.183.0.0/16,24
AS20207,200.229.148.0/22,24
AS20207,2800:6f0::/32,48
AS20207,170.78.192.0/22,24
AS27839,190.52.48.0/21,24
AS27839,170.247.160.0/22,24
AS27839,200.107.240.0/21,24
AS52308,181.114.192.0/24,24
AS52308,181.174.156.0/24,24
AS52308,181.174.158.0/24,24
AS52308,138.118.36.0/22,24
AS52308,170.84.168.0/22,24
AS52308,181.114.193.0/24,24
AS52308,181.114.194.0/23,24
AS52308,181.114.196.0/24,24
AS52308,181.114.198.0/23,24
AS52308,181.114.200.0/21,24
AS52308,181.114.208.0/20,24
AS52308,181.174.128.0/22,24
AS52308,181.174.132.0/24,24
AS52308,181.174.134.0/23,24
AS52308,181.174.136.0/21,24
AS52308,181.174.144.0/24,24
AS52308,181.174.146.0/23,24
AS52308,181.174.148.0/22,24
AS52308,181.174.152.0/22,24
AS52308,181.174.157.0/24,24
AS52308,190.105.176.0/20,24
AS52308,190.108.32.0/22,24
AS52308,190.108.36.0/24,24
AS52308,190.108.38.0/23,24
AS52308,190.108.40.0/21,24
AS52308,190.108.48.0/20,24
AS52308,181.114.192.0/19,19
AS52308,181.174.128.0/19,19
AS52308,190.105.176.0/20,20
AS52308,190.108.32.0/19,19
AS52308,2803:c400::/32,32
AS52308,138.118.36.0/22,22
AS52308,170.84.168.0/22,22
AS52286,168.232.76.0/22,24
AS52451,181.114.18.0/24,24
AS52286,181.114.0.0/19,24
AS52286,2001:1360::/32,32
AS52286,2803:ba00::/32,32
AS269769,45.181.6.0/24,24
AS269769,45.184.100.0/23,23
AS269769,2803:6d60::/32,32
AS269726,45.179.252.0/22,22
AS269726,2803:4160::/32,32
AS266815,2803:78a0::/32,32
AS266815,45.237.48.0/22,24
AS262287,190.14.0.0/24,24
AS262287,190.14.8.0/24,24
AS262287,190.14.4.0/24,24
AS262287,190.14.5.0/24,24
AS262287,190.14.10.0/24,24
AS262287,190.14.3.0/24,24
AS262287,190.14.2.0/24,24
AS262287,190.14.12.0/24,24
AS262287,190.14.13.0/24,24
AS9009,190.14.1.0/24,24
AS8100,190.14.15.0/24,24
AS37153,190.99.82.0/24,24
AS37153,190.99.83.0/24,24
AS32181,190.14.11.0/24,24
AS32181,190.99.80.0/24,24
AS32181,190.99.81.0/24,24
AS263822,138.219.212.0/22,24
AS263127,207.248.108.0/22,24
AS263127,207.248.112.0/23,24
AS263127,2806:350::/32,48
AS265749,128.201.236.0/22,24
AS262145,190.211.96.0/19,24
AS262145,2803:5840::/32,32
AS262145,143.208.168.0/22,24
AS262145,168.228.48.0/22,24
AS27896,190.0.64.0/19,24
AS46198,190.0.64.0/19,24
AS61498,138.117.136.0/22,24
AS52280,190.211.160.0/20,24
AS52280,2800:670::/32,32
AS262589,190.211.163.0/24,24
AS266812,45.236.148.0/22,24
AS266812,2803:d8a0::/32,48
AS52330,190.184.200.0/21,24
AS52330,2803:8340:ffff::/48,48
AS52330,190.184.200.0/21,21
AS14080,190.184.201.8/29,29
AS52330,190.184.200.0/24,24
AS52330,190.184.201.0/24,24
AS52330,190.184.202.0/24,24
AS52330,190.184.203.0/24,24
AS52330,190.184.204.0/24,24
AS52330,190.184.205.0/24,24
AS52330,190.184.206.0/24,24
AS52330,190.184.207.0/24,24
AS52330,168.227.104.0/22,24
AS18747,131.108.68.0/22,24
AS18747,131.108.68.0/24,24
AS18747,131.108.69.0/24,24
AS262223,190.96.96.0/21,24
AS14259,200.35.156.0/22,22
AS14259,2803:e180::/32,32
AS263244,131.72.132.0/22,22
AS263244,138.99.184.0/22,22
AS263244,170.247.140.0/22,22
AS263244,186.0.180.0/22,22
AS263244,190.106.32.0/21,21
AS263244,2800:cb0::/32,32
AS13805,190.123.128.0/20,20
AS13805,2803:d200::/32,32
AS28086,190.123.128.0/20,24
AS28086,2803:d200::/32,32
AS267905,45.178.48.0/22,22
AS267905,2803:3660::/32,32
AS267897,45.177.80.0/22,22
AS263703,190.97.252.0/24,24
AS263703,143.255.84.0/22,24
AS263703,190.97.224.0/19,24
AS263703,2803:7800::/32,48
AS267787,45.171.160.0/22,24
AS267787,2803:4fa0::/32,34
AS267745,45.169.163.0/24,24
AS267745,2803:83a0::/32,32
AS269729,45.181.84.0/22,22
AS265565,45.167.254.0/23,23
AS265565,45.167.252.0/24,24
AS265565,45.167.253.0/24,24
AS265565,45.167.252.0/22,22
AS265565,2806:315::/32,32
AS27947,45.70.196.0/24,24
AS264668,2803:b420::/32,32
AS264668,45.70.196.0/22,24
AS265659,2803:b6c0::/32,32
AS265659,170.247.96.0/22,24
AS263767,167.250.48.0/24,24
AS263767,167.250.48.0/22,22
AS266905,45.162.140.0/22,24
AS266905,2803:b6a0::/32,48
AS267809,45.173.196.0/24,24
AS267809,45.173.197.0/24,24
AS267809,45.173.199.0/24,24
AS267809,45.173.196.0/22,22
AS267809,45.173.198.0/24,24
AS267809,2803:1060::/32,32
AS263805,181.39.71.0/24,24
AS27947,181.39.0.0/16,24
AS27947,181.198.0.0/16,24
AS27947,181.199.0.0/17,24
AS27947,186.3.0.0/16,16
AS27947,186.3.0.0/18,24
AS27947,186.3.64.0/18,24
AS27947,186.3.128.0/17,24
AS27947,186.4.128.0/17,24
AS27947,186.5.0.0/17,24
AS27947,186.101.0.0/16,24
AS27947,190.95.128.0/19,24
AS27947,190.95.160.0/19,24
AS27947,190.95.192.0/19,24
AS27947,190.95.224.0/19,24
AS27947,190.95.192.0/18,18
AS27947,190.95.128.0/17,17
AS27947,190.95.128.0/18,18
AS27947,200.93.192.0/19,24
AS27947,200.93.224.0/20,24
AS27947,200.110.64.0/20,24
AS27947,200.110.80.0/20,24
AS27947,200.110.64.0/19,19
AS27947,201.218.0.0/19,24
AS27947,201.218.32.0/19,24
AS27947,201.218.0.0/18,18
AS27947,186.3.0.0/24,24
AS27947,2800:2a0::/32,48
AS264668,186.101.10.0/24,24
AS264668,186.3.6.0/24,24
AS28097,186.3.30.0/24,24
AS52257,181.39.0.0/16,24
AS52257,181.198.128.0/17,24
AS52257,181.199.64.0/18,24
AS52257,186.3.128.0/17,24
AS52257,186.4.128.0/17,24
AS52257,186.101.128.0/17,24
AS264788,168.197.188.0/22,24
AS264788,2800:2a0::/32,48
AS22724,186.101.9.0/24,24
AS262212,201.218.11.0/24,24
AS64110,186.101.10.0/24,24
AS19169,181.39.0.0/16,24
AS19169,181.198.0.0/16,24
AS19169,181.199.0.0/17,24
AS19169,186.3.0.0/18,24
AS19169,186.3.64.0/18,24
AS19169,186.3.128.0/17,24
AS19169,186.4.128.0/17,24
AS19169,186.5.0.0/17,24
AS19169,186.101.0.0/16,24
AS19169,190.95.128.0/19,24
AS19169,190.95.160.0/19,24
AS19169,190.95.192.0/19,24
AS19169,190.95.224.0/19,24
AS19169,200.93.192.0/19,24
AS19169,200.93.224.0/20,24
AS19169,200.110.64.0/20,24
AS19169,200.110.80.0/20,24
AS19169,201.218.0.0/19,24
AS19169,201.218.32.0/19,24
AS19169,2800:2a0::/32,48
AS19114,181.198.23.0/24,24
AS19114,186.101.4.0/24,24
AS19169,168.197.188.0/22,24
AS27947,168.197.188.0/22,24
AS264801,200.93.226.0/25,25
AS262256,200.24.12.0/22,24
AS40676,200.24.12.0/22,24
AS61468,192.188.47.0/24,24
AS264750,192.141.128.0/22,22
AS264750,2803:e820::/32,32
AS13489,45.169.253.0/25,25
AS13489,45.169.253.128/26,26
AS13489,45.169.253.192/26,26
AS13489,45.169.253.0/24,24
AS13489,2803:87a0::/32,32
AS13489,2803:87a0:0:1::/64,64
AS13489,2803:87a0:0:2::/64,64
AS266811,160.20.246.0/24,24
AS266811,2803:58a0::/32,32
AS263759,190.122.188.0/22,24
AS263766,190.103.84.0/22,24
AS263766,170.83.108.0/22,24
AS263766,2800:d00::/32,32
AS52325,190.151.132.0/22,24
AS52325,200.9.116.0/22,24
AS52325,2803:9180::/32,64
AS264796,170.78.40.0/22,24
AS27993,190.122.240.0/20,24
AS10617,200.59.64.0/18,24
AS10617,201.221.96.0/22,24
AS10617,201.221.100.0/23,24
AS10617,201.221.103.0/24,24
AS10617,201.221.104.0/22,24
AS10617,201.221.109.0/24,24
AS10617,201.221.110.0/23,23
AS10617,216.244.192.0/19,24
AS10617,216.244.224.0/20,24
AS10617,216.244.240.0/22,24
AS10617,216.244.247.0/24,24
AS10617,216.244.248.0/21,24
AS264742,45.173.60.0/22,24
AS264742,2803:60::/32,48
AS269738,2803:e960::/32,32
AS269738,45.181.224.0/22,24
AS267848,2800:be0:3e7::/48,48
AS267848,2800:be0:3e8::/48,48
AS267848,2800:be0:3e4::/48,48
AS267848,190.97.168.0/24,24
AS267848,190.97.169.0/24,24
AS267848,190.97.170.0/24,24
AS267848,190.97.171.0/24,24
AS267848,2800:be0:3e6::/48,48
AS267848,190.97.168.0/22,22
AS267848,2800:be0::/32,32
AS267848,2800:be0:3e5::/48,48
AS267848,2800:be0:3e3::/48,48
AS267848,2800:be0:3e2::/48,48
AS265708,200.85.136.0/22,24
AS264744,168.194.148.0/24,24
AS264744,168.194.149.0/24,24
AS264744,168.194.150.0/24,24
AS264668,168.194.151.0/24,24
AS264744,2803:af40::/33,33
AS52455,131.72.24.0/22,24
AS52455,170.233.216.0/22,24
AS52455,190.113.92.0/22,24
AS52455,2803:b300::/32,36
AS263698,190.113.84.0/24,24
AS263698,190.113.85.0/24,24
AS52476,190.113.86.0/24,24
AS263698,190.113.87.0/24,24
AS267856,45.176.8.0/22,22
AS264654,167.250.192.0/22,24
AS7303,138.121.240.0/22,22
AS6568,200.87.0.0/17,24
AS6568,200.87.128.0/17,24
AS6568,190.129.0.0/17,24
AS6568,190.129.128.0/17,24
AS6568,168.205.96.0/22,22
AS6568,181.115.128.0/17,24
AS6568,2800:cd0::/32,32
AS6568,2800:cd0:3a00::/48,48
AS266706,45.229.188.0/23,23
AS269734,45.180.240.0/22,22
AS23007,150.185.128.0/18,18
AS27686,150.186.112.0/20,20
AS17287,150.186.32.0/19,19
AS27890,150.186.64.0/19,19
AS27892,150.185.192.0/24,24
AS27892,150.185.222.0/24,24
AS27892,150.189.72.0/23,23
AS20312,150.185.0.0/16,20
AS20312,150.186.0.0/15,19
AS20312,150.188.0.0/15,24
AS27807,2001:1338::/32,32
AS27807,2800:30::/32,32
AS27807,150.185.0.0/16,16
AS27807,150.186.0.0/15,16
AS27807,150.188.0.0/15,16
AS27891,150.187.141.0/24,24
AS27891,150.187.142.0/24,24
AS27891,150.187.145.0/24,24
AS27891,150.187.148.0/24,24
AS27891,150.187.178.0/24,24
AS27891,150.189.48.0/21,21
AS52275,179.0.14.0/24,24
AS52275,200.13.42.0/23,23
AS52275,200.33.82.0/24,24
AS52275,2801:0:440::/48,48
AS22927,179.0.14.0/24,24
AS22927,200.13.42.0/23,23
AS22927,200.33.82.0/24,24
AS22927,2801:0:440::/48,48
AS7303,179.0.14.0/24,24
AS7303,200.13.42.0/23,23
AS7303,200.33.82.0/24,24
AS7303,2801:0:440::/48,48
AS3549,179.0.14.0/24,24
AS3549,200.13.42.0/23,23
AS3549,200.33.82.0/24,24
AS3549,2801:0:440::/48,48
AS11014,179.0.14.0/24,24
AS11014,200.13.42.0/23,24
AS11014,200.33.82.0/24,24
AS11014,2801:0:440::/48,48
AS11058,179.0.14.0/24,24
AS11058,200.13.42.0/23,24
AS11058,200.33.82.0/24,24
AS11058,2801:0:440::/48,48
AS22000,201.219.252.0/22,22
AS2800,201.219.252.0/24,24
AS267707,45.163.248.0/22,24
AS27695,138.97.56.0/22,22
AS27695,181.232.0.0/17,17
AS27695,186.43.0.0/17,17
AS27695,186.159.0.0/18,18
AS27695,186.159.64.0/19,19
AS27695,190.3.192.0/19,19
AS27695,190.3.224.0/19,19
AS27695,190.109.128.0/19,19
AS27695,190.109.160.0/19,19
AS27695,191.103.128.0/17,17
AS27695,200.35.32.0/20,20
AS27695,200.35.48.0/20,20
AS27695,2800:580::/32,32
AS263766,131.196.188.0/22,24
AS46198,2803:2b80::/32,32
AS46198,131.221.4.0/22,22
AS263730,131.221.4.0/22,22
AS12066,2803:2b80::/32,32
AS12066,131.221.4.0/22,22
AS19429,2801:0:210::/48,48
AS263710,200.10.154.0/24,24
AS263710,2801:0:210::/48,48
AS28007,186.96.64.0/20,24
AS28007,190.52.96.0/20,24
AS28007,190.114.240.0/21,24
AS28007,200.125.184.0/21,24
AS28007,2800:5e0::/32,64
AS27751,190.108.224.0/20,22
AS27751,190.108.240.0/20,22
AS27751,190.121.176.0/20,24
AS27751,200.59.224.0/20,24
AS27751,200.59.240.0/20,22
AS265721,45.65.244.0/22,24
AS265721,200.58.240.0/21,24
AS265721,2803:4dc0::/32,48
AS264668,2803:bbc0::/32,48
AS264668,131.196.12.0/22,24
AS267695,45.164.16.0/22,24
AS266728,45.229.87.0/24,24
AS266728,2803:5320::/32,32
AS52468,190.61.48.0/24,24
AS52276,190.61.32.0/24,24
AS52468,190.61.46.0/24,24
AS52468,190.61.47.0/24,24
AS52468,190.61.50.0/24,24
AS52468,190.61.51.0/24,24
AS52468,190.61.52.0/24,24
AS52468,190.61.53.0/24,24
AS61462,190.61.39.0/24,24
AS52468,190.61.54.0/24,24
AS52468,190.61.56.0/24,24
AS52468,190.61.55.0/24,24
AS52468,190.61.57.0/24,24
AS52468,2803:bc40::/32,48
AS52468,190.61.33.0/24,24
AS52468,190.61.34.0/24,24
AS52468,190.61.35.0/24,24
AS52468,190.61.36.0/24,24
AS52468,190.61.37.0/24,24
AS52468,190.61.38.0/24,24
AS52468,190.61.60.0/24,24
AS61462,190.61.49.0/24,24
AS52468,190.61.61.0/24,24
AS52468,190.61.62.0/24,24
AS52468,190.61.58.0/24,24
AS52468,190.61.59.0/24,24
AS52468,138.186.20.0/22,24
AS52468,190.61.40.0/24,24
AS52468,190.61.41.0/24,24
AS52468,190.61.42.0/24,24
AS52468,190.61.43.0/24,24
AS52468,190.61.44.0/24,24
AS52468,190.61.45.0/24,24
AS267888,45.178.164.0/22,22
AS267888,2803:fa60::/32,32
AS267775,45.171.48.0/23,23
AS263810,201.131.118.0/24,24
AS263810,2801:17:e000::/48,48
AS265632,131.196.8.0/24,24
AS265632,131.196.9.0/24,24
AS265632,131.196.10.0/24,24
AS265632,131.196.11.0/24,24
AS27947,45.224.98.0/24,24
AS264668,45.224.96.0/22,24
AS264668,2803:9c20::/32,48
AS22541,190.14.64.0/18,24
AS22541,190.14.64.0/24,24
AS22541,190.14.65.0/24,24
AS22541,190.14.66.0/24,24
AS22541,190.14.67.0/24,24
AS22541,190.14.68.0/24,24
AS22541,190.14.69.0/24,24
AS22541,190.14.70.0/24,24
AS22541,190.14.71.0/24,24
AS22541,190.14.72.0/24,24
AS22541,190.14.73.0/24,24
AS22541,190.14.74.0/24,24
AS22541,190.14.75.0/24,24
AS22541,190.14.76.0/24,24
AS22541,190.14.77.0/24,24
AS22541,190.14.78.0/24,24
AS22541,190.14.79.0/24,24
AS22541,190.14.80.0/24,24
AS22541,190.14.81.0/24,24
AS22541,190.14.82.0/24,24
AS22541,190.14.83.0/24,24
AS22541,190.14.84.0/24,24
AS22541,190.14.85.0/24,24
AS22541,190.14.86.0/24,24
AS22541,190.14.87.0/24,24
AS22541,190.14.88.0/24,24
AS22541,190.14.89.0/24,24
AS22541,190.14.90.0/24,24
AS22541,190.14.91.0/24,24
AS22541,190.14.92.0/24,24
AS22541,190.14.93.0/24,24
AS22541,190.14.94.0/24,24
AS22541,190.14.95.0/24,24
AS22541,190.14.96.0/24,24
AS22541,190.14.97.0/24,24
AS22541,190.14.98.0/24,24
AS22541,190.14.99.0/24,24
AS22541,190.14.100.0/24,24
AS22541,190.14.101.0/24,24
AS22541,190.14.102.0/24,24
AS22541,190.14.103.0/24,24
AS22541,190.14.104.0/24,24
AS22541,190.14.105.0/24,24
AS22541,190.14.106.0/24,24
AS22541,190.14.107.0/24,24
AS22541,190.14.108.0/24,24
AS22541,190.14.109.0/24,24
AS22541,190.14.110.0/24,24
AS22541,190.14.111.0/24,24
AS22541,190.14.112.0/24,24
AS22541,190.14.113.0/24,24
AS22541,190.14.114.0/24,24
AS22541,190.14.115.0/24,24
AS22541,190.14.116.0/24,24
AS22541,190.14.117.0/24,24
AS22541,190.14.118.0/24,24
AS22541,190.14.119.0/24,24
AS22541,190.14.120.0/24,24
AS22541,190.14.121.0/24,24
AS22541,190.14.122.0/24,24
AS22541,190.14.123.0/24,24
AS22541,190.14.124.0/24,24
AS22541,190.14.125.0/24,24
AS22541,190.14.126.0/24,24
AS22541,190.14.127.0/24,24
AS22541,200.75.160.0/20,24
AS22541,200.75.160.0/24,24
AS22541,200.75.161.0/24,24
AS22541,200.75.162.0/24,24
AS22541,200.75.163.0/24,24
AS22541,200.75.164.0/24,24
AS22541,200.75.165.0/24,24
AS22541,200.75.166.0/24,24
AS22541,200.75.167.0/24,24
AS22541,200.75.168.0/24,24
AS22541,200.75.169.0/24,24
AS22541,200.75.170.0/24,24
AS22541,200.75.171.0/24,24
AS22541,200.75.172.0/24,24
AS22541,200.75.173.0/24,24
AS22541,200.75.174.0/24,24
AS22541,200.75.175.0/24,24
AS22541,2803:7680::/32,32
AS52268,2800:a80::/32,32
AS52268,138.59.168.0/22,24
AS52268,170.233.176.0/22,23
AS52268,190.104.64.0/20,24
AS52268,190.112.196.0/22,23
AS52268,190.113.236.0/22,23
AS267684,45.163.204.0/22,24
AS27745,161.0.80.0/20,20
AS27745,186.159.96.0/20,20
AS27745,190.4.64.0/20,20
AS27745,200.6.144.0/21,23
AS27745,2803:a000::/32,32
AS27781,201.220.0.0/20,24
AS27781,2800:280::/32,32
AS52228,186.15.48.0/20,24
AS52228,179.50.128.0/17,24
AS52228,186.15.0.0/18,24
AS52228,186.15.64.0/18,24
AS52228,186.15.128.0/17,24
AS52228,186.64.128.0/17,24
AS52228,186.159.128.0/17,24
AS52228,2803:6000::/32,128
AS52228,152.231.128.0/17,24
AS266856,45.239.160.0/24,24
AS266856,45.239.161.0/24,24
AS264729,2801:1b:9000::/48,48
AS264730,2801:1b:9000::/48,48
AS264730,170.233.153.0/24,24
AS264729,167.28.193.0/24,24
AS264729,170.233.152.0/24,24
AS263691,198.49.128.0/22,24
AS264707,168.121.80.0/22,24
AS264707,2803:2d40::/32,32
AS264780,179.61.98.0/24,24
AS264780,179.61.99.0/24,24
AS264780,179.61.102.0/24,24
AS264780,179.61.107.0/24,24
AS264780,179.61.108.0/24,24
AS264780,179.61.109.0/24,24
AS264780,179.61.110.0/24,24
AS264780,179.61.111.0/24,24
AS265830,2803:6c20::/32,34
AS265830,45.71.44.0/22,24
AS263237,200.73.112.0/21,24
AS263237,201.217.240.0/22,24
AS27844,190.94.152.0/21,24
AS27668,191.100.0.0/16,16
AS27668,191.100.0.0/16,24
