ASN,Prefix,Max prefix length
AS17465,202.164.149.0/24,24
AS17465,202.164.150.0/24,24
AS17465,202.164.151.0/24,24
AS17465,202.164.152.0/24,24
AS17465,202.164.153.0/24,24
AS17465,202.164.154.0/24,24
AS17465,202.164.155.0/24,24
AS17465,202.164.156.0/24,24
AS17465,202.164.157.0/24,24
AS17465,202.164.158.0/24,24
AS17465,202.164.159.0/24,24
AS17465,2406:8800::/32,32
AS17465,2406:8800::/36,36
AS17465,2406:8800:10::/44,44
AS17465,2406:8800:20::/44,44
AS17465,2406:8800:30::/44,44
AS17465,2406:8800:40::/44,44
AS17465,2406:8800:50::/44,44
AS17465,2406:8800:60::/44,44
AS17465,2406:8800:1000::/36,36
AS17465,2406:8800:2000::/36,36
AS17465,2406:8800:3000::/36,36
AS17465,2406:8800:4000::/36,36
AS17465,2406:8800:5000::/36,36
AS17465,2406:8800:6000::/36,36
AS17465,2406:8800:7000::/36,36
AS17465,2406:8800:8000::/36,36
AS17465,2406:8800:9000::/36,36
AS17465,2406:8800:9010::/44,44
AS17465,2406:8800:c000::/36,36
AS17465,2406:8800:d000::/36,36
AS17465,2406:8800:e000::/36,36
AS17465,2406:8800:f000::/36,36
AS9386,124.158.32.0/19,19
AS9386,124.158.34.0/24,24
AS9386,202.8.224.0/19,19
AS9386,202.128.32.0/19,19
AS59348,111.68.37.0/24,24
AS45622,114.108.205.0/24,24
AS45622,114.108.216.0/24,24
AS45622,114.108.236.0/24,24
AS45622,182.18.200.0/24,24
AS45622,182.18.201.0/24,24
AS45622,182.18.238.0/24,24
AS45622,182.18.246.0/24,24
AS45622,182.18.247.0/24,24
AS23944,61.9.20.0/22,22
AS23944,61.9.20.0/24,24
AS23944,61.9.21.0/24,24
AS23944,61.9.22.0/24,24
AS23944,61.9.23.0/24,24
AS23944,61.9.36.0/22,22
AS23944,61.9.36.0/24,24
AS23944,61.9.37.0/24,24
AS23944,61.9.38.0/24,24
AS23944,61.9.39.0/24,24
AS23944,61.9.40.0/22,22
AS23944,61.9.40.0/24,24
AS23944,61.9.41.0/24,24
AS23944,61.9.42.0/24,24
AS23944,61.9.43.0/24,24
AS23944,61.9.44.0/22,22
AS23944,61.9.44.0/24,24
AS23944,61.9.45.0/24,24
AS23944,61.9.46.0/24,24
AS23944,61.9.47.0/24,24
AS23944,61.9.60.0/22,22
AS23944,61.9.60.0/24,24
AS23944,61.9.62.0/23,24
AS23944,61.9.68.0/22,22
AS23944,61.9.68.0/24,24
AS23944,61.9.69.0/24,24
AS23944,61.9.70.0/24,24
AS23944,61.9.71.0/24,24
AS23944,61.9.72.0/22,22
AS23944,61.9.72.0/24,24
AS23944,61.9.73.0/24,24
AS23944,61.9.74.0/24,24
AS23944,61.9.75.0/24,24
AS23944,61.9.76.0/22,22
AS23944,61.9.76.0/24,24
AS23944,61.9.77.0/24,24
AS23944,61.9.78.0/24,24
AS23944,61.9.79.0/24,24
AS23944,61.9.100.0/22,22
AS23944,61.9.100.0/24,24
AS23944,61.9.101.0/24,24
AS23944,61.9.102.0/24,24
AS23944,61.9.103.0/24,24
AS23944,61.9.104.0/22,22
AS23944,61.9.104.0/24,24
AS23944,61.9.105.0/24,24
AS23944,61.9.106.0/24,24
AS23944,61.9.107.0/24,24
AS23944,61.9.108.0/22,22
AS23944,61.9.108.0/24,24
AS23944,61.9.109.0/24,24
AS23944,61.9.110.0/24,24
AS23944,61.9.111.0/24,24
AS23944,61.9.112.0/22,22
AS23944,61.9.112.0/24,24
AS23944,61.9.113.0/24,24
AS23944,61.9.114.0/24,24
AS23944,61.9.115.0/24,24
AS23944,61.9.116.0/22,22
AS23944,61.9.116.0/24,24
AS23944,61.9.117.0/24,24
AS23944,61.9.118.0/24,24
AS23944,61.9.119.0/24,24
AS23944,61.9.120.0/22,22
AS23944,61.9.120.0/24,24
AS23944,61.9.121.0/24,24
AS23944,61.9.122.0/24,24
AS23944,61.9.123.0/24,24
AS23944,61.9.124.0/22,22
AS23944,61.9.124.0/24,24
AS23944,61.9.125.0/24,24
AS23944,61.9.126.0/24,24
AS23944,61.9.127.0/24,24
AS23944,103.196.104.0/22,22
AS23944,111.68.32.0/19,24
AS23944,111.68.32.0/22,24
AS23944,111.68.36.0/22,24
AS23944,111.68.40.0/22,22
AS23944,111.68.40.0/24,24
AS23944,111.68.41.0/24,24
AS23944,111.68.42.0/24,24
AS23944,111.68.43.0/24,24
AS23944,111.68.44.0/22,22
AS23944,111.68.44.0/24,24
AS23944,111.68.45.0/24,24
AS23944,111.68.46.0/24,24
AS23944,111.68.47.0/24,24
AS23944,111.68.48.0/22,22
AS23944,111.68.48.0/24,24
AS23944,111.68.49.0/24,24
AS23944,111.68.50.0/24,24
AS23944,111.68.51.0/24,24
AS23944,111.68.52.0/22,22
AS23944,111.68.52.0/24,24
AS23944,111.68.53.0/24,24
AS23944,111.68.54.0/24,24
AS23944,111.68.55.0/24,24
AS23944,111.68.56.0/22,22
AS23944,111.68.56.0/24,24
AS23944,111.68.57.0/24,24
AS23944,111.68.58.0/24,24
AS23944,111.68.59.0/24,24
AS23944,111.68.60.0/22,22
AS23944,114.108.192.0/18,24
AS23944,124.158.32.0/22,22
AS23944,124.158.48.0/22,22
AS23944,124.158.52.0/22,22
AS23944,124.158.56.0/24,24
AS23944,124.158.57.0/24,24
AS23944,182.18.192.0/18,18
AS23944,182.18.192.0/18,24
AS23944,182.18.192.0/22,22
AS23944,182.18.192.0/24,24
AS23944,182.18.193.0/24,24
AS23944,182.18.194.0/24,24
AS23944,182.18.195.0/24,24
AS23944,182.18.196.0/22,22
AS23944,182.18.196.0/24,24
AS23944,182.18.197.0/24,24
AS23944,182.18.198.0/24,24
AS23944,182.18.199.0/24,24
AS23944,182.18.200.0/22,22
AS23944,182.18.200.0/24,24
AS23944,182.18.201.0/24,24
AS23944,182.18.202.0/24,24
AS23944,182.18.203.0/24,24
AS23944,182.18.204.0/22,22
AS23944,182.18.204.0/24,24
AS23944,182.18.205.0/24,24
AS23944,182.18.206.0/24,24
AS23944,182.18.207.0/24,24
AS23944,182.18.208.0/22,22
AS23944,182.18.208.0/24,24
AS23944,182.18.209.0/24,24
AS23944,182.18.210.0/24,24
AS23944,182.18.211.0/24,24
AS23944,182.18.212.0/22,22
AS23944,182.18.212.0/24,24
AS23944,182.18.213.0/24,24
AS23944,182.18.214.0/24,24
AS23944,182.18.215.0/24,24
AS23944,182.18.216.0/22,22
AS23944,182.18.216.0/24,24
AS23944,182.18.217.0/24,24
AS23944,182.18.218.0/24,24
AS23944,182.18.219.0/24,24
AS23944,182.18.220.0/22,22
AS23944,182.18.220.0/24,24
AS23944,182.18.221.0/24,24
AS23944,182.18.222.0/24,24
AS23944,182.18.223.0/24,24
AS23944,182.18.224.0/22,22
AS23944,182.18.224.0/24,24
AS23944,182.18.225.0/24,24
AS23944,182.18.226.0/24,24
AS23944,182.18.227.0/24,24
AS23944,182.18.228.0/22,22
AS23944,182.18.228.0/24,24
AS23944,182.18.229.0/24,24
AS23944,182.18.230.0/24,24
AS23944,182.18.231.0/24,24
AS23944,182.18.232.0/22,22
AS23944,182.18.232.0/24,24
AS23944,182.18.233.0/24,24
AS23944,182.18.234.0/24,24
AS23944,182.18.235.0/24,24
AS23944,182.18.236.0/22,22
AS23944,182.18.240.0/22,22
AS23944,182.18.240.0/24,24
AS23944,182.18.241.0/24,24
AS23944,182.18.242.0/24,24
AS23944,182.18.243.0/24,24
AS23944,182.18.244.0/22,22
AS23944,182.18.244.0/24,24
AS23944,182.18.245.0/24,24
AS23944,182.18.246.0/24,24
AS23944,182.18.247.0/24,24
AS23944,182.18.248.0/24,24
AS23944,182.18.249.0/24,24
AS23944,182.18.250.0/23,24
AS23944,182.18.252.0/22,22
AS23944,182.18.252.0/24,24
AS23944,182.18.253.0/24,24
AS23944,182.18.254.0/24,24
AS23944,182.18.255.0/24,24
AS17970,103.239.200.0/22,22
AS6163,61.9.80.0/21,21
AS132829,43.239.101.0/24,24
AS132829,103.248.132.0/24,24
AS132829,103.248.133.0/24,24
AS132829,103.248.134.0/23,24
AS132829,2406:f900::/32,32
AS24516,43.239.103.0/24,24
AS24028,43.239.103.0/24,24
AS10143,43.239.102.0/24,24
AS18049,43.241.160.0/22,24
AS17408,202.5.224.0/19,24
AS38851,103.246.208.0/22,24
AS132696,202.3.78.0/24,24
AS132696,2001:df0:214::/48,48
AS38026,103.110.56.0/22,22
AS38026,103.110.56.0/24,24
AS38026,103.110.57.0/24,24
AS38026,103.110.58.0/24,24
AS38026,103.110.59.0/24,24
AS137967,103.117.192.0/22,22
AS137967,103.117.192.0/24,24
AS137967,103.117.193.0/24,24
AS137967,103.117.194.0/24,24
AS137967,103.117.195.0/24,24
AS23860,103.215.52.0/22,22
AS23860,103.215.52.0/24,24
AS23860,103.215.53.0/24,24
AS23860,103.215.54.0/24,24
AS23860,103.215.55.0/24,24
AS23860,144.48.224.0/22,22
AS23860,144.48.224.0/24,24
AS23860,144.48.225.0/24,24
AS23860,144.48.226.0/24,24
AS23860,144.48.227.0/24,24
AS10222,103.77.192.0/23,23
AS10222,103.77.192.0/24,24
AS10222,103.77.193.0/24,24
AS10222,116.206.208.0/23,23
AS10222,116.206.208.0/24,24
AS10222,116.206.209.0/24,24
AS10222,116.206.210.0/24,24
AS10222,116.206.211.0/24,24
AS13335,1.0.0.0/24,24
AS13335,1.1.1.0/24,24
AS1281,103.10.232.0/24,24
AS4608,203.133.248.0/23,24
AS4608,2401:2000::/32,35
AS1283,103.10.232.0/24,24
AS1280,103.10.232.0/24,24
AS55789,103.9.116.0/24,24
AS55789,103.9.119.0/24,24
AS55789,202.59.250.0/24,24
AS55789,202.59.251.0/24,24
AS138042,103.120.144.0/22,24
AS138042,2403:5940::/32,36
AS23923,116.68.192.0/20,24
AS23923,119.148.0.0/18,24
AS23923,182.252.64.0/18,18
AS23923,182.252.64.0/23,23
AS23923,182.252.68.0/23,23
AS23923,182.252.70.0/24,24
AS23923,182.252.72.0/22,22
AS23923,182.252.80.0/22,22
AS23923,182.252.88.0/24,24
AS23923,182.252.90.0/24,24
AS23923,182.252.92.0/23,23
AS23923,182.252.94.0/23,23
AS23923,2401:9c00::/32,32
AS136474,42.156.32.0/22,24
AS136474,103.89.180.0/22,22
AS136474,103.89.180.0/24,24
AS136474,103.89.181.0/24,24
AS136474,103.89.182.0/24,24
AS136474,103.89.183.0/24,24
AS136474,2400:f240::/32,48
AS24309,45.112.136.0/22,22
AS135425,103.112.200.0/22,24
AS135425,2402:b140::/32,32
AS134204,103.58.72.0/22,24
AS134204,203.76.220.0/22,24
AS134204,2400:4d40::/32,32
AS134204,2400:4d40:300::/48,48
AS134204,2400:4d40:301::/48,48
AS134204,2400:4d40:302::/48,48
AS134204,2400:4d40:303::/48,48
AS134204,2400:4d40:304::/48,48
AS134204,2400:4d40:305::/48,48
AS134204,2400:4d40:306::/48,48
AS134204,2400:4d40:307::/48,48
AS134204,2400:4d40:308::/48,48
AS134204,2400:4d40:309::/48,48
AS134204,2400:4d40:8000::/48,48
AS134926,103.127.156.0/24,24
AS134926,103.127.157.0/24,24
AS134926,103.127.158.0/24,24
AS134926,103.127.159.0/24,24
AS134926,2404:2340::/32,32
AS134926,2404:2340::/36,36
AS134926,2404:2340:1000::/36,36
AS134926,2404:2340:2000::/36,36
AS134926,2404:2340:3000::/36,36
AS134926,2404:2340:4000::/36,36
AS134926,2404:2340:5000::/36,36
AS134926,2404:2340:6000::/36,36
AS134926,2404:2340:7000::/36,36
AS134926,2404:2340:8000::/36,36
AS134926,2404:2340:9000::/36,36
AS134926,2404:2340:a000::/36,36
AS134926,2404:2340:b000::/36,36
AS134926,2404:2340:c000::/36,36
AS134926,2404:2340:d000::/36,36
AS134926,2404:2340:e000::/36,36
AS134926,2404:2340:f000::/36,36
AS54187,103.21.28.0/22,24
AS54187,2405:5500::/32,32
AS63914,103.23.31.0/24,24
AS63914,103.43.230.0/24,24
AS63914,103.228.134.0/23,23
AS63914,202.0.94.0/24,24
AS55803,103.14.64.0/22,22
AS55803,103.14.64.0/22,24
AS55803,103.14.64.0/23,23
AS55803,103.14.64.0/24,24
AS55803,103.14.65.0/24,24
AS55803,103.14.66.0/23,23
AS55803,103.14.66.0/24,24
AS55803,103.14.67.0/24,24
AS55803,103.18.196.0/22,22
AS55803,103.18.196.0/23,23
AS55803,103.18.196.0/24,24
AS55803,103.18.197.0/24,24
AS55803,103.18.198.0/23,23
AS55803,103.18.198.0/24,24
AS55803,103.18.199.0/24,24
AS55803,111.118.160.0/20,20
AS55803,111.118.160.0/20,24
AS55803,111.118.160.0/21,21
AS55803,111.118.160.0/22,22
AS55803,111.118.160.0/23,23
AS55803,111.118.160.0/24,24
AS55803,111.118.161.0/24,24
AS55803,111.118.162.0/23,23
AS55803,111.118.162.0/24,24
AS55803,111.118.163.0/24,24
AS55803,111.118.164.0/22,22
AS55803,111.118.164.0/23,23
AS55803,111.118.164.0/24,24
AS55803,111.118.165.0/24,24
AS55803,111.118.166.0/23,23
AS55803,111.118.166.0/24,24
AS55803,111.118.167.0/24,24
AS55803,111.118.168.0/21,21
AS55803,111.118.168.0/22,22
AS55803,111.118.168.0/23,23
AS55803,111.118.168.0/24,24
AS55803,111.118.169.0/24,24
AS55803,111.118.170.0/23,23
AS55803,111.118.170.0/24,24
AS55803,111.118.171.0/24,24
AS55803,111.118.172.0/22,22
AS55803,111.118.172.0/23,23
AS55803,111.118.172.0/24,24
AS55803,111.118.173.0/24,24
AS55803,111.118.174.0/23,23
AS55803,111.118.174.0/24,24
AS55803,111.118.175.0/24,24
AS55803,116.90.0.0/18,24
AS55803,182.160.128.0/18,18
AS55803,182.160.128.0/18,24
AS55803,182.160.128.0/19,19
AS55803,182.160.128.0/20,20
AS55803,182.160.128.0/21,21
AS55803,182.160.128.0/22,22
AS55803,182.160.128.0/23,23
AS55803,182.160.128.0/24,24
AS55803,182.160.129.0/24,24
AS55803,182.160.130.0/23,23
AS55803,182.160.130.0/24,24
AS55803,182.160.131.0/24,24
AS55803,182.160.132.0/22,22
AS55803,182.160.132.0/23,23
AS55803,182.160.132.0/24,24
AS55803,182.160.133.0/24,24
AS55803,182.160.134.0/23,23
AS55803,182.160.134.0/24,24
AS55803,182.160.135.0/24,24
AS55803,182.160.136.0/21,21
AS55803,182.160.136.0/22,22
AS55803,182.160.136.0/23,23
AS55803,182.160.136.0/24,24
AS55803,182.160.137.0/24,24
AS55803,182.160.138.0/23,23
AS55803,182.160.138.0/24,24
AS55803,182.160.139.0/24,24
AS55803,182.160.140.0/22,22
AS55803,182.160.140.0/23,23
AS55803,182.160.140.0/24,24
AS55803,182.160.141.0/24,24
AS55803,182.160.142.0/23,23
AS55803,182.160.142.0/24,24
AS55803,182.160.143.0/24,24
AS55803,182.160.144.0/20,20
AS55803,182.160.144.0/21,21
AS55803,182.160.144.0/22,22
AS55803,182.160.144.0/23,23
AS55803,182.160.144.0/24,24
AS55803,182.160.145.0/24,24
AS55803,182.160.146.0/23,23
AS55803,182.160.146.0/24,24
AS55803,182.160.147.0/24,24
AS55803,182.160.148.0/22,22
AS55803,182.160.148.0/23,23
AS55803,182.160.148.0/24,24
AS55803,182.160.149.0/24,24
AS55803,182.160.150.0/23,23
AS55803,182.160.150.0/24,24
AS55803,182.160.151.0/24,24
AS55803,182.160.152.0/21,21
AS55803,182.160.152.0/22,22
AS55803,182.160.152.0/23,23
AS55803,182.160.152.0/24,24
AS55803,182.160.153.0/24,24
AS55803,182.160.154.0/23,23
AS55803,182.160.154.0/24,24
AS55803,182.160.155.0/24,24
AS55803,182.160.156.0/22,22
AS55803,182.160.156.0/23,23
AS55803,182.160.156.0/24,24
AS55803,182.160.157.0/24,24
AS55803,182.160.158.0/23,23
AS55803,182.160.158.0/24,24
AS55803,182.160.159.0/24,24
AS55803,182.160.160.0/19,19
AS55803,182.160.160.0/20,20
AS55803,182.160.160.0/21,21
AS55803,182.160.160.0/22,22
AS55803,182.160.160.0/23,23
AS55803,182.160.160.0/24,24
AS55803,182.160.161.0/24,24
AS55803,182.160.162.0/23,23
AS55803,182.160.162.0/24,24
AS55803,182.160.163.0/24,24
AS55803,182.160.164.0/22,22
AS55803,182.160.164.0/23,23
AS55803,182.160.164.0/24,24
AS55803,182.160.165.0/24,24
AS55803,182.160.166.0/23,23
AS55803,182.160.166.0/24,24
AS55803,182.160.167.0/24,24
AS55803,182.160.168.0/21,21
AS55803,182.160.168.0/22,22
AS55803,182.160.168.0/23,23
AS55803,182.160.168.0/24,24
AS55803,182.160.169.0/24,24
AS55803,182.160.170.0/23,23
AS55803,182.160.170.0/24,24
AS55803,182.160.171.0/24,24
AS55803,182.160.172.0/22,22
AS55803,182.160.172.0/23,23
AS55803,182.160.172.0/24,24
AS55803,182.160.173.0/24,24
AS55803,182.160.174.0/23,23
AS55803,182.160.174.0/24,24
AS55803,182.160.175.0/24,24
AS55803,182.160.176.0/20,20
AS55803,182.160.176.0/21,21
AS55803,182.160.176.0/22,22
AS55803,182.160.176.0/23,23
AS55803,182.160.176.0/24,24
AS55803,182.160.177.0/24,24
AS55803,182.160.178.0/23,23
AS55803,182.160.178.0/24,24
AS55803,182.160.179.0/24,24
AS55803,182.160.180.0/22,22
AS55803,182.160.180.0/23,23
AS55803,182.160.180.0/24,24
AS55803,182.160.181.0/24,24
AS55803,182.160.182.0/23,23
AS55803,182.160.182.0/24,24
AS55803,182.160.183.0/24,24
AS55803,182.160.184.0/21,21
AS55803,182.160.184.0/22,22
AS55803,182.160.184.0/23,23
AS55803,182.160.184.0/24,24
AS55803,182.160.185.0/24,24
AS55803,182.160.186.0/23,23
AS55803,182.160.186.0/24,24
AS55803,182.160.187.0/24,24
AS55803,182.160.188.0/22,22
AS55803,182.160.188.0/23,23
AS55803,182.160.188.0/24,24
AS55803,182.160.189.0/24,24
AS55803,182.160.190.0/23,23
AS55803,182.160.190.0/24,24
AS55803,182.160.191.0/24,24
AS55803,203.98.69.0/24,24
AS55803,203.98.70.0/23,23
AS55803,203.98.70.0/24,24
AS55803,203.98.71.0/24,24
AS55803,203.98.73.0/24,24
AS55803,203.98.75.0/24,24
AS55803,203.98.79.0/24,24
AS55803,203.98.80.0/24,24
AS55803,203.98.83.0/24,24
AS55803,203.98.84.0/24,24
AS55803,203.98.85.0/24,24
AS55803,203.98.86.0/24,24
AS55803,203.98.88.0/24,24
AS55803,203.98.91.0/24,24
AS55803,203.98.92.0/24,24
AS55803,203.98.93.0/24,24
AS55803,203.98.95.0/24,24
AS55803,2402:9400::/32,48
AS17473,103.10.82.0/24,24
AS17473,103.53.115.0/24,24
AS17473,103.87.254.0/24,24
AS17473,103.199.119.0/24,24
AS17473,144.48.16.0/22,24
AS17473,203.56.181.0/24,24
AS17473,203.96.232.0/23,24
AS17473,2405:5940::/32,32
AS139360,202.47.124.0/24,24
AS136794,103.96.32.0/24,24
AS136794,103.96.33.0/24,24
AS137485,103.110.78.0/23,24
AS137485,103.132.154.0/23,24
AS137485,2001:df4:6100::/48,48
AS17887,103.213.204.0/22,22
AS17887,103.213.204.0/24,24
AS64271,103.140.136.0/23,24
AS64271,2001:df0:c280::/48,48
AS136480,103.134.204.0/22,22
AS136480,103.134.204.0/24,24
AS136480,103.134.205.0/24,24
AS136480,103.134.206.0/24,24
AS136480,103.134.207.0/24,24
AS133977,103.116.176.0/24,24
AS133977,103.116.177.0/24,24
AS133977,103.116.178.0/24,24
AS133977,103.116.179.0/24,24
AS139670,103.143.118.0/23,23
AS139670,103.143.118.0/24,24
AS139670,103.143.119.0/24,24
AS133043,43.245.172.0/22,24
AS133043,103.240.184.0/22,24
AS133043,2407:c300::/32,32
AS137989,103.90.148.0/24,24
AS137989,103.90.149.0/24,24
AS137989,103.90.150.0/24,24
AS137989,103.90.151.0/24,24
AS132730,103.90.148.0/22,22
AS38235,111.90.176.0/20,20
AS38235,111.90.176.0/23,24
AS38235,111.90.178.0/24,24
AS38235,111.90.179.0/24,24
AS38235,111.90.180.0/24,24
AS38235,111.90.181.0/24,24
AS38235,111.90.182.0/24,24
AS38235,111.90.183.0/24,24
AS38235,111.90.184.0/23,24
AS38235,111.90.186.0/24,24
AS38235,111.90.187.0/24,24
AS38235,111.90.188.0/24,24
AS38235,111.90.189.0/24,24
AS38235,111.90.190.0/24,24
AS138443,103.125.136.0/22,22
AS138443,103.125.136.0/24,24
AS138443,103.125.137.0/24,24
AS138443,103.125.138.0/24,24
AS138443,103.125.139.0/24,24
AS132443,103.73.56.0/24,24
AS137932,103.117.128.0/24,24
AS137932,103.117.129.0/24,24
AS137932,103.117.130.0/24,24
AS137932,103.117.131.0/24,24
AS137453,103.135.138.0/24,24
AS137453,103.135.139.0/24,24
AS138651,103.135.136.0/24,24
AS138651,103.135.137.0/24,24
AS65005,61.4.70.0/24,24
AS18399,61.4.65.0/24,24
AS18399,61.4.79.0/24,24
AS18399,122.248.100.0/24,24
AS18399,122.248.101.0/24,24
AS18399,122.248.102.0/24,24
AS18399,122.248.103.0/24,24
AS18399,122.248.104.0/24,24
AS18399,122.248.105.0/24,24
AS18399,122.248.106.0/24,24
AS18399,122.248.107.0/24,24
AS18399,122.248.112.0/24,24
AS18399,122.248.113.0/24,24
AS18399,122.248.118.0/24,24
AS18399,122.248.119.0/24,24
AS18399,122.248.120.0/24,24
AS18399,122.248.121.0/24,24
AS18399,122.248.122.0/24,24
AS18399,122.248.126.0/24,24
AS18399,203.81.160.0/24,24
AS18399,203.81.161.0/24,24
AS18399,203.81.162.0/24,24
AS18399,203.81.163.0/24,24
AS18399,203.81.164.0/24,24
AS18399,203.81.165.0/24,24
AS18399,203.81.168.0/24,24
AS18399,203.81.169.0/24,24
AS18399,203.81.172.0/22,22
AS131322,43.245.44.0/22,24
AS131322,61.4.64.0/20,24
AS131322,103.25.76.0/22,22
AS131322,103.25.76.0/24,24
AS131322,103.25.77.0/24,24
AS131322,103.25.78.0/24,24
AS131322,103.25.79.0/24,24
AS131322,122.248.96.0/19,19
AS131322,122.248.108.0/24,24
AS131322,122.248.109.0/24,24
AS131322,122.248.110.0/24,24
AS131322,122.248.111.0/24,24
AS131322,122.248.117.0/24,24
AS131322,203.81.160.0/20,20
AS131322,203.81.166.0/24,24
AS131322,203.81.167.0/24,24
AS131322,203.81.170.0/24,24
AS131322,2406:ea00::/32,32
AS138716,103.104.56.0/24,24
AS136727,103.104.56.0/24,24
AS136727,2001:df4:3300::/48,48
AS9498,103.104.56.0/24,24
AS45845,43.245.236.0/24,24
AS45845,2405:6600:703::/48,48
AS45650,202.51.64.0/24,24
AS133498,103.231.240.0/22,22
AS133498,103.231.240.0/24,24
AS133498,103.231.241.0/24,24
AS133498,103.231.242.0/24,24
AS133498,103.231.243.0/24,24
AS133498,2001:df5:e800::/48,48
AS132003,103.10.233.0/24,24
AS132003,103.196.108.0/23,24
AS132003,2404:2000:3000::/40,48
AS23905,202.36.141.0/24,24
AS23905,2404:2000::/32,32
AS134503,103.35.80.0/22,22
AS134503,2402:c180::/32,32
AS133623,103.36.16.0/22,22
AS139043,103.115.199.0/24,24
AS131471,103.115.196.0/24,24
AS131471,103.115.197.0/24,24
AS131471,103.115.198.0/24,24
AS62468,103.88.92.0/24,24
AS62468,103.88.93.0/24,24
AS62468,103.88.94.0/24,24
AS62468,103.88.95.0/24,24
AS62468,220.158.192.0/22,22
AS24550,103.94.252.0/22,24
AS134544,45.126.0.0/24,24
AS134544,45.126.1.0/24,24
AS134544,103.35.252.0/24,24
AS134544,103.35.253.0/24,24
AS24514,103.127.51.0/24,24
AS138504,103.127.50.0/23,23
AS138504,103.127.50.0/24,24
AS136406,103.86.192.0/22,24
AS58689,220.152.112.0/22,22
AS58689,220.152.112.0/23,23
AS58689,220.152.112.0/24,24
AS58689,220.152.114.0/23,23
AS58689,220.152.114.0/24,24
AS58689,220.152.115.0/24,24
AS198949,202.128.226.0/24,24
AS9732,202.128.224.0/19,19
AS9732,2406::/32,32
AS133169,103.86.130.0/23,24
AS38800,182.50.168.0/22,22
AS38800,182.50.168.0/22,24
AS38800,202.87.208.0/22,24
AS38800,203.99.156.0/22,22
AS38800,203.99.156.0/22,24
AS38800,203.99.156.0/24,24
AS38800,203.99.157.0/24,24
AS23881,45.121.196.0/24,24
AS23881,45.121.197.0/24,24
AS23881,45.121.198.0/24,24
AS23881,45.121.199.0/24,24
AS23881,103.15.196.0/24,24
AS23881,103.15.197.0/24,24
AS23881,103.15.198.0/24,24
AS23881,103.15.199.0/24,24
AS23881,103.19.24.0/24,24
AS23881,103.19.25.0/24,24
AS23881,103.19.26.0/24,24
AS23881,103.19.27.0/24,24
AS23881,203.135.128.0/24,24
AS23881,203.135.129.0/24,24
AS23881,203.135.130.0/24,24
AS23881,203.135.131.0/24,24
AS23881,203.135.132.0/24,24
AS23881,203.135.133.0/24,24
AS23881,203.135.134.0/24,24
AS23881,203.135.135.0/24,24
AS23881,203.135.136.0/24,24
AS23881,203.135.137.0/24,24
AS23881,203.135.138.0/24,24
AS23881,203.135.139.0/24,24
AS23881,203.135.140.0/24,24
AS23881,203.135.141.0/24,24
AS23881,203.135.142.0/24,24
AS23881,203.135.143.0/24,24
AS23881,203.135.144.0/24,24
AS23881,203.135.145.0/24,24
AS23881,203.135.146.0/24,24
AS23881,203.135.147.0/24,24
AS23881,203.135.148.0/24,24
AS23881,203.135.149.0/24,24
AS23881,203.135.150.0/24,24
AS23881,203.135.151.0/24,24
AS23881,203.135.152.0/24,24
AS23881,203.135.153.0/24,24
AS23881,203.135.154.0/24,24
AS23881,203.135.155.0/24,24
AS23881,203.135.156.0/24,24
AS23881,203.135.157.0/24,24
AS23881,203.135.158.0/24,24
AS23881,203.135.159.0/24,24
AS59382,103.135.252.0/22,24
AS45754,27.109.64.0/19,24
AS45754,103.67.228.0/22,24
AS45754,110.93.64.0/19,24
AS18172,103.87.255.0/24,24
AS7590,203.124.32.0/24,24
AS7590,203.124.33.0/24,24
AS7590,203.124.34.0/24,24
AS7590,203.124.35.0/24,24
AS7590,203.124.36.0/24,24
AS7590,203.124.37.0/24,24
AS7590,203.124.38.0/24,24
AS7590,203.124.39.0/24,24
AS7590,203.124.40.0/24,24
AS7590,203.124.41.0/24,24
AS7590,203.124.42.0/24,24
AS7590,203.124.43.0/24,24
AS7590,203.124.44.0/24,24
AS7590,203.124.45.0/24,24
AS7590,203.124.46.0/24,24
AS7590,203.124.47.0/24,24
AS7590,203.124.48.0/24,24
AS7590,203.124.49.0/24,24
AS7590,203.124.50.0/24,24
AS7590,203.124.51.0/24,24
AS7590,203.124.52.0/24,24
AS7590,203.124.53.0/24,24
AS7590,203.124.56.0/24,24
AS7590,203.124.57.0/24,24
AS7590,203.124.58.0/24,24
AS7590,203.124.59.0/24,24
AS7590,203.124.60.0/24,24
AS7590,203.124.61.0/24,24
AS7590,203.124.62.0/24,24
AS7590,203.124.63.0/24,24
AS7590,210.56.0.0/24,24
AS7590,210.56.1.0/24,24
AS7590,210.56.2.0/24,24
AS7590,210.56.3.0/24,24
AS7590,210.56.4.0/24,24
AS7590,210.56.5.0/24,24
AS7590,210.56.6.0/24,24
AS7590,210.56.7.0/24,24
AS7590,210.56.8.0/24,24
AS7590,210.56.9.0/24,24
AS7590,210.56.10.0/24,24
AS7590,210.56.11.0/24,24
AS7590,210.56.12.0/24,24
AS7590,210.56.13.0/24,24
AS7590,210.56.14.0/24,24
AS7590,210.56.15.0/24,24
AS7590,210.56.16.0/24,24
AS7590,210.56.17.0/24,24
AS7590,210.56.18.0/24,24
AS7590,210.56.19.0/24,24
AS7590,210.56.20.0/24,24
AS7590,210.56.21.0/24,24
AS7590,210.56.22.0/24,24
AS7590,210.56.23.0/24,24
AS7590,210.56.24.0/24,24
